,bottom_active_chlorophyll_a_g_l,bottom_ammonium_mg_l,bottom_bacteria_per_c_c_1909,bottom_coliform_log_no_ml,bottom_conductivity_s_m,bottom_depth_ysi_ft,bottom_dissolved_organic_carbon_ysi_mg_l,bottom_enterococci_bacteria_cells_100ml,bottom_fecal_coliform_bacteria_cells_100ml,bottom_five_day_biochemical_oxygen_demand_mg_l,bottom_fluorometer_mg_m3,bottom_nitrate_nitrite_mg_l,bottom_ortho_phosphorus_mg_l,bottom_pcb_plate_count_thous_ml,bottom_ph,bottom_salinity_psu,bottom_sample_depth_ft,bottom_sample_par_ue_s_ue_s_m2,bottom_sample_salinity_ysi_psu,bottom_sample_temperature_c,bottom_sample_temperature_ysi_c,bottom_sigma_t_kg_m3,bottom_silica_mg_l,bottom_total_kjeldhal_nitrogen_mg_l,bottom_total_phosphorus_mg_l,bottom_total_suspended_solid_mg_l,bottom_turbidity_ysi_nephelometric_turbidity_units,chlorophyll_bottom_sample_field_u_l_ysi,chlorophyll_top_sample_field_u_l_ysi,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,ctd_conductivity_temperature_depth_profiler_ph_bottom_sample,ctd_conductivity_temperature_depth_profiler_ph_top_sample,ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l,current_direction_current_direction,current_speed_knot,duplicate_sample,enterococcus_bottom_sample_less_than_or_greater_than_result,enterococcus_top_sample_less_than_or_greater_than_result,fecal_coliform_bottom_sample_less_than_or_greater_than_result,fecal_coliform_top_sample_less_than_or_greater_than_result,lat,light_trans_transparency_bottom_sample,light_trans_transparency_top_sample,long,oakwood_bod_bottom_sample_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,percentage_o2_saturation_bottom_sample,percentage_o2_saturation_top_sample,sample_date,sample_time,sampling_comment,sampling_location,sea_state,secchi_depth_ft,site_actual_depth_ft,top_active_chlorophyll_a_g_l,top_ammonium_mg_l,top_bacteria_per_c_c_1909,top_bottom_coliform_cells_100_ml,top_coliform_log_no_ml,top_conductivity_s_m,top_dissolved_organic_carbon_mg_l,top_dissolved_organic_carbon_ysi_mg_l,top_enterococci_bacteria_cells_100ml,top_fecal_coliform_bacteria_cells_100ml,top_five_day_biochemical_oxygen_demand_mg_l,top_fluorometer_mg_m3,top_nitrate_nitrite_mg_l,top_ortho_phosphorus_mg_l,top_pcb_plate_count_thous_ml,top_ph,top_salinity_psu,top_sample_depth_ft,top_sample_depth_ysi_ft,top_sample_par_ue_s_m2,top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s,top_sample_salinity_ysi_psu,top_sample_temperature_c,top_sample_temperature_ysi_c,top_sigma_t_kg_m3,top_silica_mg_l,top_total_coliform_cells_100_ml,top_total_kjeldhal_nitrogen_mg_l,top_total_organic_carbon_mg_l,top_total_suspended_solid_mg_l,top_turbidity_nephelometric_turbidity_units,total_phosphorus_mg_l,type,weather_condition_dry_or_wet,wind_direction_wind_direction,wind_speed_mph,winkler_method_bottom_dissolved_oxygen_mg_l,winkler_method_top_dissolved_oxygen_mg_l,SITE,DESCRIPTION,LATITUDE,LONGITUDE
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,0.0,0.0,0.0,0.0,0.0,0.0,1936-07-24T00:00:00.000,10:50 AM,0,H4,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,,,,
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-22T00:00:00.000,9:30 AM,0,H4,0,0.0,20.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0,0.0,0.0,18.55,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.9,3.8,,,,
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,0.0,0.0,0.0,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,2.2,2.0,0.0,0.0,0.0,0.0,1973-08-22T00:00:00.000,12:50 PM,0,H4,0,0.0,0.0,0.0,0.0,0.0,540000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,220000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.5,0.7,,,,
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,0.0,0.0,0.0,0.0,0.0,0.0,1936-08-03T00:00:00.000,12:30 PM,0,H4,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,,,,
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.134,0.0,25.2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,0.0,0.0,0.0,0.0,0.0,0.0,1956-08-22T00:00:00.000,12:40 PM,0,H4,0,0.0,20.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.12,0.0,23.1,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,240,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.4,1.3,,,,
190,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32,0.0,23.8,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.803613,0.0,0.0,-73.929168,0.0,0.0,0.0,0.0,0.0,0.0,1952-06-18T00:00:00.000,2:00 PM,0,H4,0,0.0,20.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.45,0.0,23.45,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.0,3.3,,,,
191,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,160.0,2.7,1.08,0.0,0.0,0.0,0.0,24.65,45.92,0.0,0.0,21.94,0.0,16.39,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,D,0,0,0,0,40.700000,58.63,64.05,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1995-07-12T00:00:00.000,0,0,E1,0,0.0,0.0,3.4,0.49,0.0,1100,0.0,3.64,0.0,0.0,0,240,2.6,0.96,0.5,0.13,0.0,0.0,24.64,3.28,0.0,5.34,4.45,0.0,21.94,0.0,16.39,0.0,800,0.0,0.0,48.0,0.0,0.19,Permanent,unknown,0,0,3.91,3.86,,,,
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1961-08-30T00:00:00.000,11:05 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,25.55,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.1,1.3,,,,
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1914-04-14T00:00:00.000,10:10 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,10.17,9.75,,,,
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1930-08-27T00:00:00.000,10:35 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.12,1.44,,,,
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,6.7,6.3,0.0,0.0,0.0,0.0,1973-07-11T00:00:00.000,10:09 AM,0,E1,0,0.0,0.0,0.0,0.0,0.0,79000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,110000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.5,3.4,,,,
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1914-09-10T00:00:00.000,10:32 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,26.95,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.08,3.4,,,,
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1915-06-24T00:00:00.000,9:53 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.85,2.05,,,,
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1935-09-04T00:00:00.000,10:45 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.02,1.25,,,,
199,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,25.2,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1940-08-01T00:00:00.000,9:15 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.935,0.0,23.45,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.22,2.85,,,,
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1988-12-08T00:00:00.000,10:00 AM,0,E1,0,0.0,46.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,8.0,,,,
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1922-07-19T00:00:00.000,10:10 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.36,0.98,,,,
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.700000,0.0,0.0,-74.006548,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-20T00:00:00.000,10:30 AM,0,E1,0,0.0,41.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,27.65,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.9,1.5,,,,
203,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,12.4746,0.0,0.0,0.0,7.64,29.69,20.0,16.62,0.0,24.55,0.0,19.47,1.55,0.0,0.0,25.0,0.0,0.0,0.0,4.47,0.0,0.0,4.98,SSW,0.7,0,0,0,0,0,40.621667,68.05,64.1,-73.894721,0.0,0.0,227.04,229.335,63.48,71.99,2015-09-03T00:00:00.000,1:19 PM,0,J10,1,3.5,22.0,7.27,0.23,0.0,0,0.0,4.57,2.59,0.0,5,3,0.0,14.2423,0.084,0.135,0.0,7.63,29.14,3.0,0.0,3223.7,0.0,0.0,25.75,0.0,18.69,1.55,0,0.807,0.0,12.0,0.0,0.188,Permanent,Dry,NE,4,5.0,5.09,J10,Paerdegat Basin,-73.9,40.620833
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.8,26,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.621667,0.0,0.0,-73.894721,3.6,5.4,0.0,0.0,0.0,0.0,1986-08-07T00:00:00.000,12:00 PM,0,J10,0,4.0,32.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0,30,0.0,0.0,0.0,0,0.0,7.8,26.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.5,4.9,J10,Paerdegat Basin,-73.9,40.620833
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.621667,0.0,0.0,-73.894721,2.6,3.4,0.0,0.0,0.0,0.0,1992-08-26T00:00:00.000,12:01 PM,0,J10,0,4.0,28.0,12.0,0.46,0.0,0,0.0,0.0,0.0,0.0,0,130,0.0,0.0,0.35,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.0,0.21,Permanent,unknown,0,0,8.82,9.11,J10,Paerdegat Basin,-73.9,40.620833
206,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,8.0,0.0,16.44,0.0,0.0,0.0,8.0,27.56,26.24,0.0,0.0,20.96,0.0,18.85,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.72,0.0,0.0,7.39,S,0,0,0,0,0,0,40.621667,64.45,55.94,-73.894721,0.0,0.0,0.0,0.0,88.71,98.77,1997-06-23T00:00:00.000,11:59 AM,0,J10,2,3.0,25.0,120.8,0.172,0.0,0,0.0,3.96,0.0,0.0,0,12,0.0,25.13,0.187,0.075,0.0,8.13,27.17,3.28,0.0,4.39,5.81,0.0,21.79,0.0,18.34,0.0,0,1.01,0.0,16.0,0.0,0.182,Permanent,unknown,W,20,7.89,10.15,J10,Paerdegat Basin,-73.9,40.620833
207,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,1.4,24.82,0.0,0.0,0.0,0.0,26.55,19.68,0.0,0.0,24.5,0.0,17.12,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.87,0.0,0.0,6.79,S,0,0,0,0,0,0,40.621667,68.72,39.9,-73.894721,0.0,0.0,0.0,0.0,54.19,95.26,1996-09-09T00:00:00.000,12:27 PM,0,J10,1,2.5,23.0,70.8,0.608,0.0,0,0.0,3.91,0.0,0.0,0,0,8.0,71.12,0.274,0.163,0.0,0.0,24.76,3.28,0.0,3.75,9.19,0.0,25.28,0.0,15.54,0.0,0,1.85,0.0,44.0,0.0,0.357,Permanent,unknown,S,5,4.65,7.16,J10,Paerdegat Basin,-73.9,40.620833
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.621667,0.0,0.0,-73.894721,2.1,1.8,0.0,0.0,0.0,0.0,1993-12-15T00:00:00.000,11:38 AM,0,J10,0,8.0,22.0,13.3,0.57,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.078,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.12,Permanent,unknown,0,0,12.21,11.25,J10,Paerdegat Basin,-73.9,40.620833
209,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09,26.95,5.0,0.0,0.0,1.45,0.0,21.56,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.621667,0.0,0.0,-73.894721,2.3,2.3,0.0,0.0,0.0,0.0,1994-01-06T00:00:00.000,11:38 AM,0,J10,0,8.0,18.0,15.2,1.0,0.0,0,0.0,2.36,0.0,0.0,0,0,0.0,0.0,0.42,0.088,0.0,8.08,26.64,2.0,0.0,0.0,0.0,0.0,1.41,0.0,21.31,0.0,0,0.0,0.0,11.0,0.0,0.13,Permanent,unknown,0,0,11.35,11.6,J10,Paerdegat Basin,-73.9,40.620833
210,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,3.1,8.27,0.0,0.0,0.0,7.95,27.43,29.52,0.0,0.0,4.84,0.0,21.69,0.0,0.0,0.0,90.0,0.0,0.0,0.0,10.94,0.0,0.0,11.28,E,0,0,0,0,0,0,40.621667,79.89,80.1,-73.894721,0.0,0.0,0.0,0.0,102.36,105.71,1997-03-13T00:00:00.000,12:10 PM,0,J10,2,6.0,29.0,24.0,0.326,0.0,0,0.0,2.66,0.0,0.0,0,0,3.2,2.49,0.229,0.031,0.0,7.94,27.25,3.28,0.0,2.25,2.22,0.0,4.97,0.0,21.54,0.0,0,0.794,0.0,94.0,0.0,0.073,Permanent,unknown,N,15,10.52,10.85,J10,Paerdegat Basin,-73.9,40.620833
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.621667,0.0,0.0,-73.894721,1.5,1.7,0.0,0.0,0.0,0.0,1993-11-30T00:00:00.000,11:35 AM,0,J10,0,8.0,24.0,10.5,0.96,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.12,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,0.0,0.16,Permanent,unknown,0,0,9.92,9.99,J10,Paerdegat Basin,-73.9,40.620833
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.878055,0.0,0.0,-73.923884,2.2,2.3,0.0,0.0,0.0,0.0,1980-06-10T00:00:00.000,10:55 AM,0,H1,0,0.0,0.0,0.0,0.0,0.0,24000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,17000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.1,5.4,,,,
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.878055,0.0,0.0,-73.923884,2.2,2.3,0.0,0.0,0.0,0.0,1980-06-10T00:00:00.000,10:55 AM,0,H1,0,0.0,0.0,0.0,0.0,0.0,24000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,17000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.1,5.4,,,,
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.878055,0.0,0.0,-73.923884,0.0,0.0,0.0,0.0,0.0,0.0,1960-07-27T00:00:00.000,12:35 PM,0,H1,0,0.0,20.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,1100,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.8,2.6,,,,
215,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.0,17.5,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.878055,0.0,0.0,-73.923884,0.0,0.0,0.0,0.0,0.0,0.0,1950-08-30T00:00:00.000,12:45 PM,0,H1,0,0.0,20.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0,2.6,0.0,16.8,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.9,2.0,,,,
216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,9.1,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.878055,0.0,0.0,-73.923884,0.0,0.0,0.0,0.0,0.0,0.0,1940-06-26T00:00:00.000,12:20 PM,0,H1,0,0.0,20.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.04,0.0,5.95,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.76,5.78,,,,
